time,seconds_elapsed,x,z,y
1790030868245489200,0.1684892578125,-0.011971008032560349,-0.021547814831137657,-0.031124621629714966
1790030868255468500,0.178468505859375,-0.19871874153614044,-0.5961562395095825,0.08379705995321274
1790030868265447700,0.18844775390625,-0.13168109953403473,0.16998831927776337,-0.019153613597154617
1790030868275427000,0.198427001953125,-0.14604631066322327,0.5363011956214905,0.2944868206977844
1790030868285436700,0.208436767578125,-0.13168109953403473,0.2059013396501541,0.27054479718208313
1790030868295446500,0.218446533203125,0.10295066982507706,-0.05027823522686958,-0.10534487664699554
1790030868305256200,0.228256103515625,-0.023942016065120697,0.2513911724090576,0.06224924325942993
1790030868314966000,0.237966064453125,-0.09816227108240128,0.13168109953403473,0.22505496442317963
1790030868324745200,0.2477451171875,-0.05267243832349777,-0.1149216815829277,-0.06464344263076782
1790030868344695300,0.2676953125,0.10773907601833344,0.043095629662275314,-0.2322375625371933
1790030868394744300,0.317744384765625,0.08858546614646912,-0.17238251864910126,-0.019153613597154617
1790030868424743000,0.347742919921875,0.026336219161748886,-0.181959331035614,-0.08619125932455063
1790030868434752800,0.357752685546875,-0.05746084079146385,-0.16998831927776337,-0.06464344263076782
1790030868454772200,0.377772216796875,0.016759412363171577,0.014365210197865963,0.009576806798577309
1790030868474791700,0.397791748046875,0.08140286058187485,-0.06464344263076782,0.016759412363171577
1790030868494781000,0.417781005859375,0.043095629662275314,0.090979665517807,0
1790030868504821000,0.427821044921875,0.08140286058187485,0.1149216815829277,0.20111294090747833
1790030868514830800,0.437830810546875,0.035913024097681046,0.05985504388809204,0.07182604819536209
1790030868524871200,0.44787109375,-0.031124621629714966,0.16519992053508759,0.05985504388809204
1790030868534881000,0.457881103515625,0,0.14365209639072418,0.12449848651885986
1790030868544890600,0.467890625,0.05506663769483566,0.06703764945268631,0.021547814831137657
1790030868554870000,0.4778701171875,-0.090979665517807,0.07900865375995636,-0.12928688526153564
1790030868564879600,0.487879638671875,0.0694318488240242,-0.004788403399288654,0.021547814831137657
1790030868574859000,0.49785888671875,0.08858546614646912,0.040701430290937424,-0.047884032130241394
1790030868594878500,0.51787841796875,0.06224924325942993,0.19153612852096558,0.08379705995321274
1790030868604888300,0.527888427734375,-0.05267243832349777,0.05267243832349777,0.10773907601833344
1790030868614867500,0.537867431640625,-0.07422025501728058,0.1412578970193863,0.1604115068912506
1790030868624877300,0.547877197265625,-0.06224924325942993,0.09816227108240128,0.06224924325942993
1790030868634917600,0.557917724609375,-0.08379705995321274,0.05506663769483566,0.040701430290937424
1790030868644957700,0.567957763671875,-0.07900865375995636,0.07182604819536209,-0.033518824726343155
1790030868654937000,0.57793701171875,-0.07422025501728058,0.09816227108240128,0.19393034279346466
1790030868664947000,0.587947021484375,0.038307227194309235,0.009576806798577309,-0.026336219161748886
1790030868674956500,0.59795654296875,-0.035913024097681046,-0.08858546614646912,-0.1628057211637497
1790030868684966400,0.60796630859375,0.10534487664699554,-0.038307227194309235,-0.07661445438861847
1790030868694976000,0.61797607421875,-0.08858546614646912,-0.002394201699644327,0.09816227108240128
1790030868705016300,0.628016357421875,-0.05985504388809204,-0.12689268589019775,-0.026336219161748886
1790030868714995700,0.63799560546875,-0.031124621629714966,-0.1867477297782898,-0.021547814831137657
1790030868725005300,0.64800537109375,-0.016759412363171577,-0.11252748221158981,0.047884032130241394
1790030868735015200,0.65801513671875,0.08619125932455063,-0.12210428714752197,-0.023942016065120697
1790030868745025000,0.66802490234375,-0.08140286058187485,-0.09816227108240128,0.10534487664699554
1790030868755034600,0.67803466796875,-0.07661445438861847,-0.2059013396501541,0.023942016065120697
1790030868765044500,0.68804443359375,-0.11013327538967133,-0.22266076505184174,-0.1173158809542656
1790030868775054300,0.698054443359375,-0.021547814831137657,-0.011971008032560349,-0.08379705995321274
1790030868785064000,0.70806396484375,0.05027823522686958,0.043095629662275314,0.023942016065120697
1790030868805114000,0.728114013671875,-0.08619125932455063,-0.1388636976480484,-0.10295066982507706
1790030868825133600,0.748133544921875,0.014365210197865963,0.16519992053508759,-0.0694318488240242
1790030868845122600,0.76812255859375,-0.05267243832349777,0.023942016065120697,-0.023942016065120697
1790030868855163000,0.778162841796875,0.035913024097681046,0.033518824726343155,-0.090979665517807
1790030868865172700,0.7881728515625,-0.10534487664699554,0.15562310814857483,0.13407529890537262
1790030868875182300,0.798182373046875,-0.08858546614646912,0.11013327538967133,0.11971008777618408
1790030868895202000,0.8182021484375,-0.047884032130241394,0.031124621629714966,-0.031124621629714966
1790030868905211600,0.828211669921875,-0.10534487664699554,0.21547815203666687,0.1412578970193863
1790030868915221500,0.838221435546875,-0.011971008032560349,0.06703764945268631,0.26575639843940735
1790030868925231400,0.8482314453125,-0.047884032130241394,0.040701430290937424,0.08619125932455063
1790030868935271400,0.858271484375,0.043095629662275314,-0.043095629662275314,0.07900865375995636
1790030868945281300,0.86828125,-0.043095629662275314,-0.08379705995321274,0.1173158809542656
1790030868955260700,0.8782607421875,0.033518824726343155,-0.1364694982767105,0.002394201699644327
1790030868965270300,0.888270263671875,0.038307227194309235,-0.10773907601833344,-0.0933738648891449
1790030868975280000,0.898280029296875,0.05027823522686958,-0.05027823522686958,0.05267243832349777
1790030868985289700,0.908289794921875,0.16519992053508759,-0.014365210197865963,0.1149216815829277
1790030869005309400,0.928309326171875,0.033518824726343155,-0.07900865375995636,-0.05985504388809204
1790030869015288600,0.93828857421875,-0.028730420395731926,-0.24181437492370605,-0.10055647045373917
1790030869025298400,0.94829833984375,0.011971008032560349,-0.05267243832349777,0.011971008032560349
1790030869035338800,0.9583388671875,-0.028730420395731926,-0.004788403399288654,-0.023942016065120697
1790030869045348400,0.968348388671875,-0.028730420395731926,-0.12449848651885986,-0.016759412363171577
1790030869055358200,0.978358154296875,0.06224924325942993,-0.0694318488240242,-0.026336219161748886
1790030869065368000,0.9883681640625,-0.014365210197865963,0.05746084079146385,-0.08140286058187485
1790030869075377700,0.998377685546875,-0.0071826050989329815,-0.08140286058187485,0.06224924325942993
1790030869085418000,1.00841796875,0.05985504388809204,-0.08140286058187485,-0.009576806798577309
1790030869095427800,1.018427734375,-0.035913024097681046,-0.05985504388809204,-0.12449848651885986
1790030869105437400,1.0284375,-0.12449848651885986,0.004788403399288654,-0.019153613597154617
1790030869115416800,1.038416748046875,-0.026336219161748886,0.05027823522686958,-0.019153613597154617
1790030869125396000,1.04839599609375,0.019153613597154617,-0.021547814831137657,-0.019153613597154617
1790030869145415700,1.068415771484375,0.09816227108240128,0.040701430290937424,0.17477671802043915
1790030869155394800,1.078394775390625,0.05506663769483566,0.08858546614646912,0.09816227108240128
1790030869165435100,1.08843505859375,0.028730420395731926,0.05027823522686958,0.09816227108240128
1790030869175414300,1.098414306640625,-0.08858546614646912,-0.08619125932455063,-0.22744916379451752
1790030869185424100,1.108424072265625,-0.023942016065120697,0,-0.08140286058187485
1790030869205413000,1.1284130859375,-0.17477671802043915,0.0694318488240242,0
1790030869225463300,1.14846337890625,-0.15562310814857483,-0.016759412363171577,-0.016759412363171577
1790030869235473000,1.158472900390625,-0.047884032130241394,0.24181437492370605,0.031124621629714966
1790030869245452300,1.168452392578125,-0.1149216815829277,0.14604631066322327,0.06703764945268631
1790030869255492600,1.17849267578125,-0.07900865375995636,0.014365210197865963,-0.1149216815829277
1790030869265502200,1.188502197265625,0.07182604819536209,0.07661445438861847,-0.11971008777618408
1790030869275512000,1.198511962890625,0.035913024097681046,0.10055647045373917,-0.181959331035614
1790030869285521700,1.208521728515625,0,0.11971008777618408,-0.011971008032560349
1790030869295531500,1.218531494140625,-0.019153613597154617,-0.06464344263076782,-0.004788403399288654
1790030869325560800,1.248560791015625,0.10773907601833344,-0.05027823522686958,-0.07661445438861847
1790030869335570700,1.25857080078125,-0.014365210197865963,-0.07422025501728058,-0.002394201699644327
1790030869345580300,1.268580322265625,-0.021547814831137657,-0.0694318488240242,0.002394201699644327
1790030869355559700,1.2785595703125,-0.016759412363171577,-0.026336219161748886,-0.08379705995321274
1790030869365600000,1.28860009765625,-0.002394201699644327,-0.07900865375995636,-0.0933738648891449
1790030869375579100,1.2985791015625,0.033518824726343155,-0.13168109953403473,0.05985504388809204
1790030869385558500,1.30855859375,0,0.011971008032560349,0.08379705995321274
1790030869395568000,1.318568115234375,0.08140286058187485,-0.12689268589019775,-0.06703764945268631
1790030869415557000,1.33855712890625,-0.031124621629714966,-0.16519992053508759,-0.2082955539226532
1790030869425567000,1.34856689453125,0,-0.1149216815829277,-0.043095629662275314
1790030869435546000,1.358546142578125,0.033518824726343155,-0.2298433631658554,0.047884032130241394
1790030869445586400,1.36858642578125,-0.009576806798577309,-0.12689268589019775,-0.17238251864910126
1790030869455596300,1.37859619140625,0.043095629662275314,-0.0454898327589035,-0.10295066982507706
1790030869465575400,1.388575439453125,0.0071826050989329815,-0.009576806798577309,-0.19871874153614044
1790030869475554800,1.398554931640625,0.10055647045373917,0.07182604819536209,-0.0454898327589035
1790030869485564400,1.408564453125,0.05985504388809204,-0.05267243832349777,0.031124621629714966
1790030869495574300,1.41857421875,-0.016759412363171577,-0.06703764945268631,-0.05746084079146385
1790030869525603600,1.448603515625,-0.040701430290937424,0.1412578970193863,0.12449848651885986
1790030869535582700,1.458582763671875,0.019153613597154617,0.035913024097681046,-0.026336219161748886
1790030869545562000,1.46856201171875,0.011971008032560349,0.13407529890537262,0.026336219161748886
1790030869555602400,1.4786025390625,-0.009576806798577309,0.06224924325942993,0.016759412363171577
1790030869565612000,1.488612060546875,0.016759412363171577,-0.021547814831137657,-0.004788403399288654
1790030869575622000,1.498621826171875,0.011971008032560349,0.2082955539226532,0.14604631066322327
1790030869585631700,1.5086318359375,0.05267243832349777,0.11252748221158981,0.14365209639072418
1790030869595641300,1.518641357421875,0.047884032130241394,-0.07182604819536209,-0.011971008032560349
1790030869635680500,1.558680419921875,-0.05506663769483566,0,-0.011971008032560349
1790030869645659600,1.56865966796875,-0.026336219161748886,-0.040701430290937424,-0.07182604819536209
1790030869655669500,1.57866943359375,0.016759412363171577,0.043095629662275314,-0.033518824726343155
1790030869665709800,1.588709716796875,0.07900865375995636,-0.19393034279346466,-0.05027823522686958
1790030869675719400,1.598719482421875,0.014365210197865963,-0.0694318488240242,-0.14844051003456116
1790030869685729300,1.608729248046875,0.0071826050989329815,0.009576806798577309,-0.05027823522686958
1790030869695739100,1.6187392578125,0.002394201699644327,-0.08858546614646912,-0.06224924325942993
1790030869725737700,1.64873779296875,0.09576806426048279,0.05746084079146385,-0.019153613597154617
1790030869735747600,1.65874755859375,0.08140286058187485,0.043095629662275314,0.026336219161748886
1790030869755736600,1.678736572265625,-0.06224924325942993,-0.0454898327589035,0.004788403399288654
1790030869765746400,1.688746337890625,-0.090979665517807,0.019153613597154617,-0.05267243832349777
1790030869775756000,1.698756103515625,0.0071826050989329815,-0.019153613597154617,-0.08379705995321274
1790030869785735400,1.7087353515625,0.031124621629714966,-0.07661445438861847,0.028730420395731926
1790030869795775700,1.718775634765625,0.009576806798577309,0.11252748221158981,0.038307227194309235
1790030869805785300,1.728785400390625,0.07422025501728058,-0.08858546614646912,-0.2059013396501541
1790030869815764700,1.7387646484375,0.019153613597154617,-0.043095629662275314,-0.1412578970193863
1790030869845794000,1.7687939453125,0.011971008032560349,0.08619125932455063,-0.014365210197865963
1790030869855803600,1.7788037109375,-0.019153613597154617,0.0454898327589035,0.09576806426048279
1790030869865813500,1.7888134765625,-0.07661445438861847,-0.033518824726343155,-0.05506663769483566
1790030869875793000,1.79879296875,-0.0454898327589035,0.031124621629714966,-0.13407529890537262
1790030869885863700,1.80886376953125,-0.14365209639072418,-0.033518824726343155,0
1790030869895873300,1.818873291015625,0.06224924325942993,-0.031124621629714966,0.043095629662275314
1790030869905883100,1.828883056640625,0.07182604819536209,0.004788403399288654,0.019153613597154617
1790030869935882000,1.858882080078125,-0.009576806798577309,0.05027823522686958,0.033518824726343155
1790030869945861000,1.868861083984375,0.021547814831137657,-0.11252748221158981,0.031124621629714966
1790030869955871000,1.87887109375,0.047884032130241394,0.05506663769483566,-0.031124621629714966
1790030869965850000,1.88885009765625,-0.0933738648891449,-0.016759412363171577,-0.10295066982507706
1790030869975860000,1.89885986328125,-0.11252748221158981,-0.15562310814857483,-0.08619125932455063
1790030869985869600,1.90886962890625,0.08379705995321274,-0.016759412363171577,-0.023942016065120697
1790030869995849000,1.918848876953125,0.021547814831137657,-0.14604631066322327,0
1790030870005858800,1.92885888671875,0.011971008032560349,0.12928688526153564,-0.14844051003456116
1790030870035857400,1.958857421875,-0.004788403399288654,-0.09576806426048279,-0.004788403399288654
1790030870045897700,1.968897705078125,0.021547814831137657,-0.023942016065120697,0.033518824726343155
1790030870065917200,1.988917236328125,-0.023942016065120697,-0.07182604819536209,-0.06224924325942993
1790030870075927000,1.998927001953125,0.004788403399288654,-0.07661445438861847,0.06703764945268631
1790030870085937000,2.00893701171875,0.040701430290937424,-0.016759412363171577,-0.08858546614646912
1790030870095916000,2.018916015625,0.08379705995321274,-0.08619125932455063,-0.011971008032560349
