time,seconds_elapsed,x,z,y
1790029023191438300,0.127438232421875,0.011971008032560349,0.3663128614425659,0.019153613597154617
1790029023210988500,0.146988525390625,-0.22266076505184174,-0.009576806798577309,0.12210428714752197
1790029023220798200,0.156798095703125,-0.17238251864910126,-0.021547814831137657,0.12689268589019775
1790029023240717800,0.1767177734375,-0.1867477297782898,-0.07661445438861847,0.002394201699644327
1790029023250727700,0.186727783203125,-0.15801730751991272,-0.10773907601833344,0.11252748221158981
1790029023260706800,0.196706787109375,-0.17717093229293823,0.014365210197865963,0.10534487664699554
1790029023270716700,0.206716552734375,-0.15083470940589905,-0.035913024097681046,-0.0071826050989329815
1790029023330805800,0.2668056640625,-0.1628057211637497,-0.11252748221158981,0.004788403399288654
1790029023350855700,0.286855712890625,-0.15562310814857483,-0.11971008777618408,0.05027823522686958
1790029023360835000,0.2968349609375,-0.0694318488240242,0,-0.05267243832349777
1790029023370875400,0.30687548828125,-0.06703764945268631,-0.026336219161748886,0.047884032130241394
1790029023380885000,0.316885009765625,-0.20111294090747833,-0.1364694982767105,0.021547814831137657
1790029023390894800,0.326894775390625,-0.10055647045373917,-0.1364694982767105,0.19871874153614044
1790029023410914300,0.346914306640625,-0.11013327538967133,-0.14365209639072418,-0.0454898327589035
1790029023420924200,0.356924072265625,-0.21308395266532898,-0.1173158809542656,0.09816227108240128
1790029023430933800,0.366933837890625,-0.16519992053508759,-0.031124621629714966,0.0933738648891449
1790029023440974000,0.37697412109375,-0.10295066982507706,-0.09816227108240128,0.1173158809542656
1790029023460993800,0.396993896484375,-0.15562310814857483,-0.08619125932455063,-0.002394201699644327
1790029023471003400,0.40700341796875,-0.26575639843940735,-0.09576806426048279,-0.12689268589019775
1790029023481013200,0.41701318359375,-0.22744916379451752,-0.10055647045373917,0.038307227194309235
1790029023491022800,0.42702294921875,-0.11971008777618408,-0.0694318488240242,0.011971008032560349
1790029023501032700,0.43703271484375,-0.05027823522686958,-0.07661445438861847,0.043095629662275314
1790029023541102300,0.477102294921875,-0.090979665517807,-0.06464344263076782,0.07661445438861847
1790029023551112200,0.4871123046875,-0.1364694982767105,-0.19632454216480255,0.1364694982767105
1790029023561121800,0.497121826171875,-0.24660277366638184,-0.031124621629714966,0.17477671802043915
1790029023571162000,0.507162109375,-0.08140286058187485,0.014365210197865963,-0.023942016065120697
1790029023581172000,0.517171875,-0.07182604819536209,0.014365210197865963,-0.1388636976480484
1790029023591181600,0.527181640625,-0.15801730751991272,-0.0071826050989329815,-0.05027823522686958
1790029023601161000,0.537160888671875,-0.23942017555236816,-0.22744916379451752,0.19393034279346466
1790029023611201300,0.547201171875,-0.22505496442317963,-0.09816227108240128,0.2585737705230713
1790029023621211000,0.5572109375,-0.17238251864910126,-0.12928688526153564,0.040701430290937424
1790029023631190300,0.567190185546875,-0.13168109953403473,0.10055647045373917,-0.1628057211637497
1790029023641230600,0.577230712890625,-0.16519992053508759,0.009576806798577309,-0.1412578970193863
1790029023651240200,0.587240234375,-0.23942017555236816,-0.10773907601833344,0.033518824726343155
1790029023661219600,0.597219482421875,-0.14604631066322327,-0.09816227108240128,0.20111294090747833
1790029023671260000,0.607260009765625,-0.1604115068912506,-0.1173158809542656,0.019153613597154617
1790029023691279400,0.627279296875,-0.3280056416988373,-0.05267243832349777,-0.05027823522686958
1790029023711298800,0.647298828125,-0.004788403399288654,-0.05027823522686958,0.19393034279346466
1790029023721308700,0.65730859375,0,0.035913024097681046,-0.028730420395731926
1790029023731318300,0.667318359375,-0.0933738648891449,0,0.019153613597154617
1790029023741328100,0.677328125,-0.24420857429504395,-0.0454898327589035,0.07900865375995636
1790029023771327000,0.707326904296875,-0.2585737705230713,-0.031124621629714966,0.011971008032560349
1790029023791377000,0.727376953125,-0.3016694188117981,-0.07900865375995636,-0.009576806798577309
1790029023801417200,0.737417236328125,-0.17956513166427612,-0.05746084079146385,-0.014365210197865963
1790029023811427000,0.747427001953125,-0.09816227108240128,-0.035913024097681046,0.028730420395731926
1790029023821406200,0.75740625,-0.038307227194309235,-0.047884032130241394,-0.002394201699644327
1790029023831416000,0.767416015625,-0.12449848651885986,-0.05027823522686958,0.15801730751991272
1790029023841426000,0.777426025390625,-0.08379705995321274,-0.002394201699644327,0.23942017555236816
