time,seconds_elapsed,x,z,y
1790028845178393900,0.111393798828125,-0.08140286058187485,0.3064578175544739,0.021547814831137657
1790028845188373000,0.121373046875,-0.3208230137825012,0.24420857429504395,-0.16519992053508759
1790028845198082800,0.131082763671875,-0.040701430290937424,0.021547814831137657,0.019153613597154617
1790028845217502500,0.15050244140625,0.016759412363171577,-0.2753331959247589,0.07182604819536209
1790028845237252400,0.17025244140625,-0.15562310814857483,-0.09576806426048279,0.05506663769483566
1790028845247262200,0.18026220703125,-0.08619125932455063,-0.047884032130241394,0.06224924325942993
1790028845257272000,0.19027197265625,-0.08619125932455063,0.05267243832349777,0.0071826050989329815
1790028845267281700,0.20028173828125,-0.2513911724090576,-0.11971008777618408,0.10295066982507706
1790028845287301000,0.220301025390625,-0.45010992884635925,-0.07661445438861847,0.21547815203666687
1790028845347359700,0.28035986328125,-0.035913024097681046,-0.031124621629714966,0.08858546614646912
1790028845357339100,0.290339111328125,-0.08140286058187485,-0.0454898327589035,-0.038307227194309235
1790028845367348700,0.3003486328125,-0.0933738648891449,0.0071826050989329815,-0.014365210197865963
1790028845377389000,0.31038916015625,0.028730420395731926,-0.035913024097681046,-0.023942016065120697
1790028845387368400,0.320368408203125,-0.090979665517807,-0.043095629662275314,0.09816227108240128
1790028845397378000,0.3303779296875,-0.27054479718208313,-0.10773907601833344,0.16759411990642548
1790028845407418400,0.34041845703125,-0.26336219906806946,-0.2059013396501541,0.021547814831137657
1790028845417458700,0.350458740234375,-0.13168109953403473,-0.18914192914962769,0.090979665517807
1790028845437478100,0.37047802734375,-0.23702596127986908,-0.13168109953403473,-0.06703764945268631
1790028845447518500,0.3805185546875,-0.08858546614646912,-0.11013327538967133,-0.07900865375995636
1790028845457558800,0.390558837890625,-0.1628057211637497,-0.17238251864910126,0.05985504388809204
1790028845467599000,0.40059912109375,-0.36152446269989014,0.038307227194309235,0.10773907601833344
1790028845477609000,0.41060888671875,-0.33758243918418884,-0.06464344263076782,0.12689268589019775
1790028845487618600,0.42061865234375,-0.19393034279346466,-0.1149216815829277,0.11013327538967133
1790028845497628400,0.43062841796875,-0.10534487664699554,-0.08379705995321274,0.06464344263076782
1790028845507638300,0.44063818359375,-0.15562310814857483,-0.033518824726343155,0.09816227108240128
1790028845517617400,0.450617431640625,-0.2801215946674347,-0.090979665517807,0.17238251864910126
1790028845527657700,0.46065771484375,-0.181959331035614,0.0071826050989329815,0.08858546614646912
1790028845537698000,0.470697998046875,-0.18914192914962769,-0.031124621629714966,-0.05027823522686958
1790028845557717500,0.490717529296875,-0.24660277366638184,-0.10295066982507706,-0.038307227194309235
1790028845567727400,0.500727294921875,-0.35434186458587646,-0.17717093229293823,0.07182604819536209
1790028845577737000,0.510737060546875,-0.23702596127986908,-0.22505496442317963,0.08379705995321274
1790028845587746800,0.520746826171875,-0.24181437492370605,-0.18914192914962769,0.043095629662275314
1790028845597756700,0.530756591796875,-0.12689268589019775,-0.17477671802043915,-0.1364694982767105
1790028845627816400,0.56081640625,-0.0933738648891449,-0.16759411990642548,0.031124621629714966
1790028845637856800,0.570856689453125,0,-0.009576806798577309,-0.023942016065120697
1790028845647836000,0.5808359375,-0.023942016065120697,-0.06703764945268631,0.002394201699644327
1790028845667886000,0.600885986328125,0.002394201699644327,-0.038307227194309235,-0.06224924325942993
1790028845677895700,0.610895751953125,-0.06464344263076782,0.026336219161748886,-0.043095629662275314
1790028845687905500,0.620905517578125,-0.09816227108240128,-0.021547814831137657,-0.10534487664699554
1790028845697915100,0.6309150390625,-0.10055647045373917,-0.004788403399288654,0.023942016065120697
1790028845707955500,0.64095556640625,-0.16998831927776337,-0.05267243832349777,0.06703764945268631
1790028845727944400,0.6609443359375,-0.019153613597154617,0.15083470940589905,0.014365210197865963
1790028845737984800,0.67098486328125,-0.15801730751991272,0.10773907601833344,0.026336219161748886
1790028845788033500,0.721033447265625,-0.2753331959247589,-0.19632454216480255,0.0454898327589035
1790028845868203300,0.801203369140625,-0.15801730751991272,-0.11013327538967133,0.033518824726343155
1790028845878213000,0.811213134765625,-0.11252748221158981,-0.1149216815829277,0.10773907601833344
1790028845888223000,0.821222900390625,-0.1412578970193863,0.026336219161748886,-0.040701430290937424
1790028845908273000,0.84127294921875,0.0071826050989329815,0.05267243832349777,0.023942016065120697
1790028845918313200,0.851313232421875,-0.14365209639072418,-0.047884032130241394,0.07900865375995636
1790028845928292400,0.861292236328125,-0.11971008777618408,-0.06224924325942993,0.10534487664699554
1790028845938363100,0.871363037109375,-0.10295066982507706,0.019153613597154617,0.038307227194309235
1790028845948434200,0.88143408203125,-0.09576806426048279,-0.011971008032560349,-0.05506663769483566
1790028845958505000,0.8915048828125,-0.1867477297782898,-0.031124621629714966,-0.019153613597154617
1790028845968514600,0.9015146484375,-0.2106897532939911,-0.09816227108240128,-0.05027823522686958
1790028845978494000,0.911493896484375,-0.1388636976480484,-0.0933738648891449,0.047884032130241394
1790028845988534300,0.9215341796875,-0.019153613597154617,-0.028730420395731926,0.10055647045373917
1790028845998574300,0.93157421875,-0.09816227108240128,0.038307227194309235,0.1843535304069519
1790028846008584200,0.941584228515625,-0.15083470940589905,-0.009576806798577309,0.19632454216480255
1790028846018594000,0.951593994140625,-0.13168109953403473,-0.016759412363171577,0.1149216815829277
1790028846028603600,0.961603759765625,-0.13168109953403473,-0.014365210197865963,0.12928688526153564
1790028846048623400,0.981623291015625,-0.10055647045373917,-0.028730420395731926,0.05746084079146385
1790028846058633000,0.991633056640625,-0.06224924325942993,-0.11252748221158981,0.07182604819536209
1790028846068642800,1.001642822265625,-0.31364041566848755,-0.08379705995321274,0.10055647045373917
1790028846078713600,1.011713623046875,-0.20350714027881622,-0.031124621629714966,0.07900865375995636
1790028846088723500,1.021723388671875,-0.0694318488240242,-0.08858546614646912,-0.05267243832349777
1790028846098733000,1.031733154296875,-0.023942016065120697,-0.016759412363171577,-0.043095629662275314
1790028846108712400,1.04171240234375,-0.15562310814857483,0.021547814831137657,0.0071826050989329815
1790028846118783200,1.051783203125,-0.2082955539226532,-0.15322890877723694,-0.014365210197865963
1790028846128762400,1.061762451171875,-0.13407529890537262,-0.09576806426048279,0.08140286058187485
1790028846138833200,1.071833251953125,-0.11971008777618408,-0.12928688526153564,0.047884032130241394
1790028846148843000,1.081843017578125,-0.21787235140800476,-0.1173158809542656,0.06224924325942993
1790028846168862500,1.101862548828125,-0.1867477297782898,0.009576806798577309,0.004788403399288654
1790028846178872300,1.111872314453125,-0.06224924325942993,-0.009576806798577309,0.033518824726343155
1790028846188821000,1.121821044921875,-0.047884032130241394,-0.11013327538967133,0.028730420395731926
1790028846198800400,1.13180029296875,-0.1149216815829277,0,0.14604631066322327
1790028846278939400,1.211939453125,-0.33279404044151306,-0.12928688526153564,0.038307227194309235
1790028846288949200,1.22194921875,-0.2968810200691223,-0.07422025501728058,0.1604115068912506
1790028846299020000,1.23202001953125,-0.24899697303771973,0.047884032130241394,0.035913024097681046
1790028846309029600,1.242029541015625,-0.08619125932455063,-0.035913024097681046,-0.06224924325942993
1790028846319039500,1.25203955078125,-0.10295066982507706,-0.038307227194309235,-0.0933738648891449
1790028846349129700,1.282129638671875,-0.1388636976480484,-0.15083470940589905,0.12210428714752197
1790028846369149400,1.3021494140625,-0.31603461503982544,-0.10534487664699554,0.0454898327589035
1790028846379189800,1.312189697265625,-0.19153612852096558,-0.043095629662275314,0.019153613597154617
1790028846389199400,1.322199462890625,-0.019153613597154617,-0.004788403399288654,0.07661445438861847
1790028846399209200,1.332209228515625,-0.1843535304069519,0.043095629662275314,0.12210428714752197
1790028846409249500,1.34224951171875,-0.15562310814857483,-0.07422025501728058,0.14365209639072418
1790028846419259100,1.352259033203125,-0.20350714027881622,-0.090979665517807,-0.028730420395731926
1790028846449288400,1.382288330078125,-0.1412578970193863,0.002394201699644327,0.033518824726343155
1790028846459328800,1.392328857421875,-0.12449848651885986,-0.011971008032560349,0.07900865375995636
1790028846469338600,1.402338623046875,0,-0.043095629662275314,0.06464344263076782
1790028846479379000,1.41237890625,-0.016759412363171577,-0.15083470940589905,-0.05746084079146385
1790028846489388500,1.422388427734375,-0.16519992053508759,-0.019153613597154617,-0.07900865375995636
1790028846569497300,1.502497314453125,0.026336219161748886,-0.1173158809542656,0.1173158809542656
1790028846649606000,1.58260595703125,-0.1867477297782898,-0.11971008777618408,0.07661445438861847
1790028846739816000,1.67281591796875,-0.05746084079146385,-0.05267243832349777,0
1790028846789956400,1.722956298828125,-0.12449848651885986,0.05506663769483566,0.1149216815829277
1790028846880135700,1.8131357421875,-0.031124621629714966,-0.023942016065120697,-0.023942016065120697
1790028846960244500,1.893244384765625,-0.1388636976480484,-0.08619125932455063,0.040701430290937424
