time,seconds_elapsed,x,z,y
1790031716419710000,0.2197099609375,0.06224924325942993,-0.05985504388809204,0.06703764945268631
1790031716429689000,0.229689208984375,0.15562310814857483,0.08619125932455063,-0.07661445438861847
1790031716439729400,0.2397294921875,-0.09576806426048279,-0.3734954595565796,0.07422025501728058
1790031716469558800,0.269558837890625,0.026336219161748886,-0.14844051003456116,0.016759412363171577
1790031716479268400,0.279268310546875,0.10773907601833344,-0.21547815203666687,0.13168109953403473
1790031716489108700,0.289108642578125,-0.21787235140800476,-0.15322890877723694,0.19393034279346466
1790031716499149000,0.299149169921875,-0.3064578175544739,0.002394201699644327,0.22505496442317963
1790031716539149000,0.339149169921875,-0.23942017555236816,-0.06464344263076782,0.181959331035614
1790031716619288300,0.419288330078125,-0.002394201699644327,0.07182604819536209,-0.0454898327589035
1790031716629328600,0.42932861328125,0.07422025501728058,0.15801730751991272,-0.06703764945268631
1790031716639338200,0.439338134765625,0.15083470940589905,0.040701430290937424,-0.047884032130241394
1790031716649317600,0.449317626953125,0.15562310814857483,0.07661445438861847,0.07422025501728058
1790031716659358000,0.45935791015625,0.09816227108240128,-0.05027823522686958,0.12210428714752197
1790031716669398000,0.46939794921875,0.06464344263076782,-0.16759411990642548,0.040701430290937424
1790031716679407900,0.479407958984375,0.043095629662275314,-0.1604115068912506,0.004788403399288654
1790031716689417700,0.489417724609375,0.004788403399288654,-0.21308395266532898,0.20111294090747833
1790031716709467600,0.509467529296875,0.24660277366638184,-0.10534487664699554,0.0933738648891449
1790031716719477500,0.5194775390625,0.043095629662275314,-0.028730420395731926,0.11013327538967133
1790031716729487000,0.529487060546875,-0.047884032130241394,-0.043095629662275314,0.002394201699644327
1790031716739497000,0.5394970703125,0.07661445438861847,-0.11252748221158981,0.031124621629714966
1790031716749506800,0.5495068359375,-0.06224924325942993,-0.033518824726343155,0.05985504388809204
1790031716759516400,0.559516357421875,-0.05985504388809204,-0.14365209639072418,-0.014365210197865963
1790031716769526300,0.5695263671875,0.07661445438861847,-0.10773907601833344,-0.009576806798577309
1790031716789545700,0.589545654296875,-0.031124621629714966,0.11252748221158981,-0.16519992053508759
1790031716799586000,0.5995859375,-0.035913024097681046,0.1364694982767105,-0.1388636976480484
1790031716809596000,0.609595947265625,0.014365210197865963,0.08140286058187485,0.009576806798577309
1790031716819605800,0.619605712890625,0.17477671802043915,0.14604631066322327,0.05267243832349777
1790031716829615400,0.629615478515625,0.23702596127986908,-0.033518824726343155,0.002394201699644327
1790031716839625200,0.639625244140625,0.10055647045373917,-0.009576806798577309,-0.10055647045373917
1790031716849604400,0.649604248046875,0.08619125932455063,-0.2322375625371933,-0.009576806798577309
1790031716859644700,0.659644775390625,0.21787235140800476,-0.2537853717803955,0.29209262132644653
1790031716869654500,0.669654541015625,0.2082955539226532,-0.08619125932455063,0.09576806426048279
1790031716899775200,0.699775146484375,-0.009576806798577309,-0.0454898327589035,0.15083470940589905
1790031716909754600,0.709754638671875,0.1628057211637497,-0.2992752194404602,0.29209262132644653
1790031716919795000,0.719794921875,0.16519992053508759,-0.05746084079146385,0.1867477297782898
1790031716929804500,0.729804443359375,0.13407529890537262,-0.22744916379451752,-0.31364041566848755
1790031716939784000,0.739783935546875,-0.023942016065120697,-0.2082955539226532,-0.026336219161748886
1790031716949793500,0.74979345703125,-0.13407529890537262,-0.011971008032560349,0.14365209639072418
1790031716959833900,0.759833740234375,0.019153613597154617,-0.11013327538967133,0.12449848651885986
1790031716969843700,0.76984375,0.15322890877723694,-0.14844051003456116,-0.11971008777618408
