time,seconds_elapsed,z,y,x
1790032077518807300,0.517807373046875,-0.08858546614646912,0.16759411990642548,0.026336219161748886
1790032077528847600,0.52784765625,-0.10534487664699554,-0.1843535304069519,0.08619125932455063
1790032077548897500,0.5478974609375,0.014365210197865963,0.004788403399288654,0.05985504388809204
1790032077558907400,0.557907470703125,-0.021547814831137657,-0.0454898327589035,0.004788403399288654
1790032077568886500,0.567886474609375,-0.06464344263076782,-0.019153613597154617,0.14604631066322327
1790032077598946600,0.597946533203125,-0.016759412363171577,-0.002394201699644327,0.047884032130241394
1790032077608956200,0.6079560546875,-0.08379705995321274,0.004788403399288654,0.0933738648891449
1790032077618935600,0.617935546875,-0.043095629662275314,0.014365210197865963,0.19393034279346466
1790032077628975600,0.6279755859375,0.07900865375995636,-0.1149216815829277,0.17477671802043915
1790032077639046700,0.638046630859375,-0.021547814831137657,-0.05027823522686958,0.031124621629714966
1790032077649056300,0.64805615234375,-0.05267243832349777,-0.09576806426048279,-0.0933738648891449
1790032077659066000,0.658066162109375,-0.10055647045373917,-0.10534487664699554,0.08379705995321274
1790032077669076000,0.668075927734375,0.05746084079146385,-0.047884032130241394,0.023942016065120697
1790032077679116000,0.678115966796875,-0.014365210197865963,-0.07661445438861847,-0.05027823522686958
1790032077689095400,0.688095458984375,-0.031124621629714966,0.038307227194309235,0.12210428714752197
1790032077699135700,0.6981357421875,-0.047884032130241394,0.14365209639072418,0.2561795711517334
1790032077719155200,0.7181552734375,-0.038307227194309235,0.011971008032560349,0.10534487664699554
1790032077729165000,0.7281650390625,-0.047884032130241394,-0.06464344263076782,0.06703764945268631
1790032077739144200,0.738144287109375,-0.06224924325942993,0.05746084079146385,0.11013327538967133
1790032077749215000,0.748215087890625,-0.06224924325942993,0.1149216815829277,0.06224924325942993
1790032077759224800,0.758224853515625,-0.14365209639072418,-0.0071826050989329815,-0.05746084079146385
1790032077769234400,0.768234375,-0.19393034279346466,-0.08140286058187485,0.043095629662275314
1790032077779244300,0.778244384765625,-0.18914192914962769,-0.0454898327589035,0.05746084079146385
1790032077789254100,0.788254150390625,-0.15083470940589905,0.004788403399288654,0.15562310814857483
1790032077819314000,0.81831396484375,0.040701430290937424,-0.15562310814857483,0.07661445438861847
1790032077839333400,0.83833349609375,-0.011971008032560349,0,-0.11252748221158981
1790032077849312800,0.848312744140625,-0.06224924325942993,-0.033518824726343155,0.021547814831137657
1790032077859352800,0.858352783203125,-0.05506663769483566,0.031124621629714966,0.0454898327589035
1790032077869362700,0.86836279296875,-0.040701430290937424,-0.15801730751991272,-0.004788403399288654
1790032077879372500,0.87837255859375,-0.12689268589019775,-0.07182604819536209,-0.07661445438861847
1790032077889382100,0.888382080078125,-0.1388636976480484,-0.05506663769483566,0.05267243832349777
1790032077909371100,0.90837109375,-0.090979665517807,0.05027823522686958,-0.023942016065120697
1790032077919411500,0.918411376953125,-0.043095629662275314,0.031124621629714966,0.035913024097681046
1790032077929421300,0.92842138671875,0.028730420395731926,-0.05267243832349777,0.06703764945268631
1790032077939461600,0.938461669921875,0.05027823522686958,-0.026336219161748886,0.10295066982507706
1790032077959481000,0.958481201171875,-0.16519992053508759,0.023942016065120697,-0.035913024097681046
1790032077969491000,0.968490966796875,-0.1173158809542656,-0.05506663769483566,-0.05746084079146385
1790032077979531300,0.97853125,-0.16759411990642548,0,-0.1173158809542656
1790032077989540900,0.988540771484375,-0.0694318488240242,-0.08140286058187485,-0.05985504388809204
1790032078019539700,1.018539794921875,0.08379705995321274,0.11971008777618408,0.08858546614646912
1790032078029580000,1.028580078125,0.038307227194309235,0.004788403399288654,0.031124621629714966
1790032078039620400,1.038620361328125,-0.021547814831137657,0.021547814831137657,0.05267243832349777
1790032078049630000,1.0486298828125,0.011971008032560349,0.0071826050989329815,0.10773907601833344
1790032078059639800,1.058639892578125,0.031124621629714966,0.002394201699644327,0.090979665517807
1790032078069649700,1.068649658203125,-0.10534487664699554,0.0933738648891449,0.14365209639072418
1790032078079659300,1.0786591796875,-0.05506663769483566,0.06703764945268631,0.15322890877723694
1790032078089638700,1.088638671875,-0.1843535304069519,0.07661445438861847,0.1867477297782898
1790032078099648300,1.098648193359375,-0.19871874153614044,0.05267243832349777,0.12689268589019775
1790032078109658000,1.108658203125,-0.16519992053508759,0.05746084079146385,0.090979665517807
1790032078119668000,1.11866796875,-0.002394201699644327,-0.12210428714752197,0.2059013396501541
1790032078129647000,1.128647216796875,-0.014365210197865963,-0.05027823522686958,0.09816227108240128
1790032078139657000,1.138656982421875,-0.016759412363171577,0.08140286058187485,0.12689268589019775
1790032078149666600,1.14866650390625,0.05506663769483566,-0.040701430290937424,0.004788403399288654
1790032078169686300,1.168686279296875,0.08858546614646912,-0.047884032130241394,0.0694318488240242
1790032078179695900,1.17869580078125,-0.05506663769483566,0.10773907601833344,0.040701430290937424
1790032078189705700,1.188705810546875,-0.14844051003456116,0.043095629662275314,0.10534487664699554
1790032078199715600,1.198715576171875,-0.06464344263076782,-0.028730420395731926,0.038307227194309235
1790032078209725200,1.20872509765625,-0.026336219161748886,-0.07900865375995636,0.0071826050989329815
1790032078239754500,1.23875439453125,0.002394201699644327,0.014365210197865963,0
1790032078249794800,1.248794921875,-0.0933738648891449,-0.047884032130241394,-0.043095629662275314
1790032078259804700,1.2588046875,-0.031124621629714966,-0.10055647045373917,0.0933738648891449
1790032078269783800,1.26878369140625,-0.023942016065120697,-0.12210428714752197,0.07661445438861847
1790032078279824100,1.27882421875,0.011971008032560349,-0.090979665517807,0.12928688526153564
1790032078289864400,1.288864501953125,0.023942016065120697,0.028730420395731926,0.10534487664699554
1790032078299843600,1.298843505859375,-0.019153613597154617,-0.016759412363171577,0.0454898327589035
1790032078339943700,1.338943603515625,-0.0694318488240242,-0.05746084079146385,0.08379705995321274
1790032078349923000,1.348923095703125,-0.05985504388809204,0.06224924325942993,0.05027823522686958
1790032078369973000,1.368972900390625,-0.10055647045373917,-0.090979665517807,0.028730420395731926
1790032078390053600,1.3890537109375,0.08140286058187485,-0.05985504388809204,0.14844051003456116
1790032078400032800,1.39903271484375,-0.05267243832349777,-0.07422025501728058,0.15083470940589905
1790032078410073000,1.409072998046875,0.040701430290937424,-0.10773907601833344,0.10295066982507706
1790032078420113400,1.419113525390625,-0.021547814831137657,0.0071826050989329815,0.17956513166427612
1790032078430153700,1.42915380859375,0.07422025501728058,0.019153613597154617,0.14604631066322327
1790032078440194000,1.439194091796875,0.021547814831137657,-0.08379705995321274,0.011971008032560349
1790032078450203600,1.44920361328125,-0.12449848651885986,-0.12449848651885986,0.07661445438861847
1790032078460213500,1.459213623046875,-0.17956513166427612,-0.11252748221158981,0.12210428714752197
1790032078470223400,1.469223388671875,-0.19153612852096558,0.12689268589019775,0.090979665517807
1790032078480233000,1.47923291015625,-0.0454898327589035,0.0933738648891449,0.19393034279346466
1790032078490242800,1.489242919921875,0.06464344263076782,-0.09576806426048279,0.13168109953403473
1790032078500222200,1.49922216796875,-0.06703764945268631,-0.07661445438861847,0.08379705995321274
1790032078510231800,1.509231689453125,-0.033518824726343155,0.019153613597154617,0.047884032130241394
1790032078540322300,1.539322265625,-0.08140286058187485,-0.07182604819536209,0.033518824726343155
1790032078550332000,1.549331787109375,-0.07422025501728058,-0.11252748221158981,0.181959331035614
1790032078560372200,1.559372314453125,-0.090979665517807,-0.090979665517807,0.15322890877723694
1790032078570382000,1.569382080078125,0.05267243832349777,0.009576806798577309,0.05985504388809204
1790032078580361200,1.579361328125,0.0694318488240242,0.033518824726343155,0.021547814831137657
1790032078590401500,1.589401611328125,0.0454898327589035,0.1867477297782898,0.08379705995321274
1790032078600411400,1.599411376953125,0.014365210197865963,-0.0071826050989329815,0.05746084079146385
1790032078610421000,1.6094208984375,-0.038307227194309235,-0.1388636976480484,0.016759412363171577
1790032078620461300,1.61946142578125,-0.14365209639072418,-0.08140286058187485,0.035913024097681046
1790032078630440700,1.629440673828125,-0.19393034279346466,0.05985504388809204,0.019153613597154617
1790032078660531000,1.659531005859375,-0.10055647045373917,0.035913024097681046,0.12210428714752197
1790032078670540800,1.669540771484375,-0.11013327538967133,-0.10773907601833344,0.035913024097681046
1790032078680520000,1.67952001953125,-0.11971008777618408,-0.0071826050989329815,0.021547814831137657
1790032078690560300,1.689560302734375,-0.08140286058187485,0.016759412363171577,0.07900865375995636
1790032078700569900,1.69956982421875,0.019153613597154617,0.002394201699644327,0.17956513166427612
1790032078710579700,1.709579833984375,-0.021547814831137657,0.031124621629714966,0.15562310814857483
1790032078720589600,1.719589599609375,-0.05267243832349777,-0.043095629662275314,0.06224924325942993
1790032078730599200,1.72959912109375,-0.07900865375995636,-0.028730420395731926,0.040701430290937424
1790032078760689700,1.759689697265625,-0.23942017555236816,-0.13407529890537262,0.0694318488240242
1790032078780709000,1.779709228515625,-0.1604115068912506,0.035913024097681046,0.004788403399288654
1790032078790719000,1.789718994140625,-0.011971008032560349,0.05746084079146385,0.06464344263076782
1790032078800728600,1.799728515625,-0.004788403399288654,-0.014365210197865963,0.13168109953403473
1790032078810708000,1.8097080078125,-0.028730420395731926,-0.023942016065120697,0.07182604819536209
1790032078820717600,1.819717529296875,-0.05985504388809204,0.05506663769483566,0.11252748221158981
1790032078830758000,1.8297578125,-0.08858546614646912,0.06703764945268631,0.0071826050989329815
1790032078860848400,1.859848388671875,-0.20350714027881622,0.047884032130241394,0.08379705995321274
1790032078870858000,1.86985791015625,-0.09576806426048279,-0.11971008777618408,0.07182604819536209
1790032078880867800,1.879867919921875,-0.043095629662275314,0.026336219161748886,0.0454898327589035
1790032078890877700,1.889877685546875,-0.023942016065120697,0.07900865375995636,0.1604115068912506
1790032078900917800,1.899917724609375,0.12449848651885986,0.11252748221158981,0.043095629662275314
1790032078910927600,1.909927734375,0.06703764945268631,-0.021547814831137657,0.09576806426048279
1790032078920937500,1.9199375,0.05506663769483566,-0.023942016065120697,0.021547814831137657
1790032078930916600,1.92991650390625,-0.028730420395731926,0.2082955539226532,0.14844051003456116
1790032078961007000,1.960007080078125,-0.07422025501728058,-0.038307227194309235,0.13168109953403473
1790032078971016700,1.9700166015625,-0.040701430290937424,0.009576806798577309,0.15322890877723694
1790032078980996000,1.97999609375,-0.05267243832349777,0.07182604819536209,0.009576806798577309
1790032078991036400,1.990036376953125,-0.05985504388809204,0.10295066982507706,0.09816227108240128
1790032079001015600,2.000015625,0.014365210197865963,-0.021547814831137657,0.18914192914962769
1790032079011055900,2.010055908203125,0.13407529890537262,0.10295066982507706,0.2537853717803955
1790032079021035000,2.020034912109375,-0.08619125932455063,-0.026336219161748886,-0.07661445438861847
1790032079031014400,2.030014404296875,-0.07182604819536209,-0.12449848651885986,0.0694318488240242
1790032079041054700,2.0400546875,-0.016759412363171577,-0.18914192914962769,0.12928688526153564
1790032079051064300,2.050064208984375,-0.16759411990642548,-0.047884032130241394,0.14844051003456116
1790032079081063200,2.080063232421875,-0.05027823522686958,-0.1412578970193863,0.17956513166427612
1790032079091073000,2.090072998046875,-0.028730420395731926,-0.15083470940589905,0.14365209639072418
1790032079101082600,2.10008251953125,-0.016759412363171577,0.1364694982767105,0.21547815203666687
1790032079111092500,2.110092529296875,0.06464344263076782,0.07182604819536209,0.19153612852096558
1790032079121102300,2.120102294921875,0.08858546614646912,-0.13407529890537262,0.06703764945268631
1790032079131112000,2.13011181640625,-0.0454898327589035,-0.12689268589019775,0.05506663769483566
1790032079141121800,2.140121826171875,-0.05985504388809204,0.019153613597154617,0.17956513166427612
1790032079151131400,2.15013134765625,-0.15322890877723694,-0.002394201699644327,0.009576806798577309
1790032079161141200,2.160141357421875,-0.06703764945268631,-0.023942016065120697,-0.06464344263076782
1790032079181130200,2.180130126953125,-0.17477671802043915,0.05267243832349777,0.12210428714752197
1790032079191140000,2.19014013671875,-0.033518824726343155,-0.0071826050989329815,0.12210428714752197
1790032079201149700,2.200149658203125,0.023942016065120697,-0.06464344263076782,0.05506663769483566
1790032079211159600,2.21015966796875,0.1412578970193863,0.023942016065120697,0.023942016065120697
1790032079221169400,2.22016943359375,0.14604631066322327,0.08619125932455063,0.11971008777618408
1790032079231179000,2.230178955078125,0.019153613597154617,0.06464344263076782,-0.033518824726343155
1790032079241219300,2.24021923828125,-0.043095629662275314,0.05506663769483566,0.038307227194309235
1790032079251229200,2.250229248046875,-0.09576806426048279,-0.05027823522686958,-0.002394201699644327
1790032079261239000,2.260239013671875,-0.1843535304069519,-0.016759412363171577,0.019153613597154617
1790032079271248600,2.27024853515625,-0.12689268589019775,0.0454898327589035,0.08379705995321274
1790032079291268400,2.290268310546875,-0.08140286058187485,0.021547814831137657,0.011971008032560349
1790032079301278000,2.30027783203125,-0.043095629662275314,0.009576806798577309,0.0071826050989329815
1790032079311287800,2.310287841796875,-0.014365210197865963,-0.028730420395731926,0.0694318488240242
1790032079321297400,2.32029736328125,-0.07900865375995636,0.035913024097681046,-0.004788403399288654
1790032079331276800,2.33027685546875,-0.2801215946674347,0.07182604819536209,0.05027823522686958
1790032079361367000,2.360366943359375,-0.019153613597154617,-0.0454898327589035,0.06464344263076782
1790032079371377000,2.370376953125,0.2059013396501541,0.009576806798577309,0.19153612852096558
1790032079381417200,2.380417236328125,0.3926490843296051,-0.0071826050989329815,0.1843535304069519
1790032079391426800,2.3904267578125,0.5841852426528931,-0.0071826050989329815,0.1173158809542656
1790032079401436700,2.400436767578125,0.6320692300796509,0.014365210197865963,0.14844051003456116
1790032079411446500,2.410446533203125,0.19393034279346466,0.3758896589279175,0.031124621629714966
1790032079421425700,2.42042578125,0.49799394607543945,0.49799394607543945,-0.17956513166427612
1790032079441506300,2.44050634765625,1.359906554222107,0.12689268589019775,-0.8259995579719543
1790032079451485400,2.4504853515625,1.6927006244659424,-0.10055647045373917,-0.6751648783683777
1790032079461525800,2.46052587890625,2.580949544906616,-0.24899697303771973,-0.5985504388809204
1790032079481545200,2.480545166015625,3.890577793121338,-0.6751648783683777,-0.5746083855628967
1790032079491555000,2.49055517578125,3.931279182434082,-0.8259995579719543,-0.8595184087753296
1790032079511574500,2.510574462890625,3.646369218826294,-1.4915876388549805,-0.9816226959228516
1790032079521614800,2.52061474609375,3.691859006881714,-1.3431471586227417,-1.0247182846069336
1790032079531624700,2.530624755859375,3.6296098232269287,-1.0749965906143188,-0.8834604024887085
1790032079541634600,2.540634521484375,3.7205893993377686,-1.1324573755264282,-0.586579442024231
1790032079551644200,2.55064404296875,3.6846764087677,-1.0821791887283325,-0.569819986820221
1790032079561654000,2.560654052734375,3.6296098232269287,-1.0103530883789062,-0.6177040338516235
1790032079571663600,2.57066357421875,3.3734302520751953,-1.0438719987869263,-0.8475474119186401
1790032079581704000,2.580703857421875,3.5434184074401855,-1.0319008827209473,-0.8786720037460327
1790032079591683300,2.590683349609375,3.7636849880218506,-1.0414776802062988,-1.0438719987869263
1790032079601693000,2.60069287109375,4.345476150512695,-0.9696516990661621,-0.9696516990661621
1790032079691842000,2.690842041015625,3.691859006881714,-0.993593692779541,-2.5282769203186035
1790032079701882000,2.700882080078125,3.1316158771514893,-0.8738836050033569,-2.674323320388794
1790032079711892000,2.71089208984375,2.6886885166168213,-0.8020575642585754,-2.8131868839263916
1790032079721932300,2.720932373046875,2.4899697303771973,-1.072602391242981,-3.1435868740081787
1790032079731942100,2.730942138671875,2.6001031398773193,-1.256955862045288,-3.138798475265503
1790032079741982200,2.740982177734375,2.8227639198303223,-1.3934253454208374,-2.918531894683838
1790032079751992000,2.750991943359375,2.4851813316345215,-1.2737152576446533,-2.7940332889556885
1790032079762002000,2.761001953125,2.2146365642547607,-1.048660397529602,-2.7246015071868896
1790032079772042200,2.771042236328125,1.7764976024627686,-1.2282254695892334,-2.7222073078155518
1790032079782051800,2.7810517578125,1.9919757843017578,-1.4628572463989258,-2.5977089405059814
1790032079792031200,2.79103125,0.8140285611152649,-0.9983820915222168,-2.4636335372924805
1790032079822091000,2.821091064453125,0.35913026332855225,-1.7262194156646729,-2.5282769203186035
1790032079832100900,2.831100830078125,-0.1149216815829277,-1.5131354331970215,-2.38462495803833
1790032079852150800,2.85115087890625,-1.1276689767837524,-0.608127236366272,-2.58813214302063
1790032079862160600,2.86116064453125,-0.730231523513794,-0.8762778043746948,-2.451662540435791
1790032079872201000,2.871200927734375,-0.3663128614425659,-1.525106430053711,-2.7892448902130127
1790032079882241000,2.881240966796875,0.08619125932455063,-1.4915876388549805,-2.7222073078155518
1790032079892251000,2.8912509765625,0.047884032130241394,-0.7350199222564697,-2.6599581241607666
1790032079912239900,2.911239990234375,-0.8762778043746948,-0.40222588181495667,-2.736572504043579
1790032079922249700,2.921249755859375,-0.9313444495201111,-0.6607996821403503,-2.7437551021575928
1790032079942299600,2.941299560546875,-1.5083470344543457,-0.7398083209991455,-2.6575639247894287
1790032079952340000,2.951340087890625,-2.1092917919158936,-0.7709329724311829,-2.5977089405059814
1790032079962349800,2.961349853515625,-2.248155355453491,-0.3663128614425659,-2.4899697303771973
1790032079972359400,2.971359375,-2.1380221843719482,-0.6536170840263367,-2.5091233253479004
1790032079982399700,2.981399658203125,-2.561795711517334,-0.608127236366272,-2.1978771686553955
1790032079992379100,2.991379150390625,-2.9448680877685547,-0.395043283700943,-1.8531121015548706
1790032080002419500,3.00141943359375,-2.999934673309326,-0.1604115068912506,-1.8602946996688843
1790032080012429000,3.011428955078125,-2.693476915359497,-0.3423708379268646,-2.0422539710998535
1790032080022439000,3.02143896484375,-2.911349296569824,-0.272938996553421,-1.6903064250946045
1790032080032479200,3.031479248046875,-3.0095114707946777,-0.3663128614425659,-1.4293384552001953
1790032080042519600,3.04151953125,-2.940079689025879,-0.22505496442317963,-1.173158884048462
1790032080052498700,3.051498779296875,-3.1890766620635986,-0.15801730751991272,-1.05105459690094
1790032080062477800,3.061477783203125,-3.066972494125366,-0.07661445438861847,-1.1851298809051514
1790032080072518100,3.07151806640625,-3.442862033843994,0.395043283700943,-1.3527239561080933
1790032080082558500,3.081558349609375,-3.7253777980804443,0.45010992884635925,-1.2832920551300049
1790032080102578000,3.101577880859375,-3.7852327823638916,0.090979665517807,-1.659181833267212
1790032080112587800,3.111587890625,-4.02465295791626,0.12449848651885986,-1.6065093278884888
1790032080182717200,3.18171728515625,-4.960785865783691,1.9608511924743652,-1.070208191871643
